file,row_index,correct_answer,rationale
3015_CHARLIE_ST_CLOUD/segment_0017.mp4,65,B,"In the target scene, the man is shown aggressively pulling a large nautical chart off the wall. This object relates to the boat shown in the shed during the context portion of the video, which established the maritime theme."
3034_IDES_OF_MARCH/segment_0004.mp4,66,B,"In the target scene, the woman is shown putting on a plaid (checkered) blazer, which is a change from the solid black jacket she wore during the initial meeting at the bar."
3034_IDES_OF_MARCH/segment_0021.mp4,67,C,"During a wide shot of the mourners gathered in the church, the man who was previously featured in the news segment is visible sitting in the front row of the pews on the right side of the screen."
3034_IDES_OF_MARCH/segment_0018.mp4,68,B,"In the target scene, after the man from the bench is shown finishing a phone call at the back of the press conference, he is then seen walking by himself along a city sidewalk at night."
3034_IDES_OF_MARCH/segment_0010.mp4,69,B,"In the target scene, which takes place inside the building labeled ""Stock Yards Bank & Trust"" from the context, a woman behind a desk slides a stack of paper currency across the counter to the man, who then collects it."
3034_IDES_OF_MARCH/segment_0009.mp4,70,C,The man is shown standing up from his chair and using his hand to tap on the glass partition of the office to signal the woman sitting at the desk outside.
3034_IDES_OF_MARCH/segment_0006.mp4,71,B,"In the target scene, as the bus drives through the city at night, the slogan ""I LIKE MIKE"" is clearly visible on the top portion of its rear panel, above the window. The campaign identity is confirmed by the ""MORRIS for President"" text visible on the side and lower rear of the same vehicle."
3034_IDES_OF_MARCH/segment_0012.mp4,72,C,"While sitting in the waiting area chairs, the man leans in close to the woman and kisses her on the forehead before standing up and exiting the frame."
3034_IDES_OF_MARCH/segment_0003.mp4,73,C,"In the final section of the video, a man in a suit walks by and hands a stack of papers to the man sitting on the couch. This man on the couch is the same character shown making phone calls throughout the earlier scenes in the office and outside the bar."
3034_IDES_OF_MARCH/segment_0019.mp4,74,C,"In the target scene, the man who was waiting is shown standing in front of shelving units containing several rows of stacked clear plastic pitchers. While the other items listed as options are visible in the kitchen area during the preceding walkthrough, they are not the objects positioned directly behind him during the conversation."
3034_IDES_OF_MARCH/segment_0014.mp4,75,B,"In the target scene, the woman is shown walking past the clinic sign and then sitting alone in a booth inside a diner, looking out the window at the street."
3034_IDES_OF_MARCH/segment_0024.mp4,76,C,"In the target scene, when the man turns his head to look over his right shoulder, a coiled transparent cord is visible running from behind his ear and disappearing into his collar. This matches the device shown being placed on him earlier in the video."
3034_IDES_OF_MARCH/segment_0023.mp4,77,B,"In the target scene, the man is wearing a dark-colored suit jacket over his shirt and tie as he walks through the hallway. He was previously shown putting this jacket on in the media room filled with television monitors."
3034_IDES_OF_MARCH/segment_0022.mp4,78,A,"In the target scene, the woman walks through a hallway lined with large posters of the man who is introduced as the candidate at the rally and approaches the microphones. This same man is shown on stage during the rally's introduction and is distinct from the other men introduced during the funeral and its aftermath in the context."
3034_IDES_OF_MARCH/segment_0008.mp4,79,B,"In the target scene, the woman is seen sitting upright in the bed, dressed in a white button-down shirt, while observing the man as he talks on the phone."
3034_IDES_OF_MARCH/segment_0001.mp4,80,B,"In the target scene, the man with glasses and the woman walk out of a building with a large illuminated sign above the entrance that reads ""SOUTH & VINE"". This exterior shot follows the context where they were shown sitting inside the same establishment."
3034_IDES_OF_MARCH/segment_0016.mp4,81,B,"In the target scene, specifically around 01:15 and 01:21, a large bridge with prominent glowing arches and lights is clearly visible in the background behind the man and his vehicle."
3034_IDES_OF_MARCH/segment_0017.mp4,82,A,"The context provides a wide shot of the riverfront area that prominently features a large suspension bridge with stone towers spanning the water. In the target scene, when the man from the car arrives at this location and sits on a bench with another man, the same bridge is clearly visible in the background."
3034_IDES_OF_MARCH/segment_0005.mp4,83,B,"In the target scene, the man is shown standing on a stage behind a podium with several microphones, speaking and gesturing to a large crowd of people in an auditorium."
3032_HOW_DO_YOU_KNOW/segment_0032.mp4,84,B,"In the target scene, the couple walks over to the bus stop's glass shelter and sits down together on the metal bench located inside it."
3032_HOW_DO_YOU_KNOW/segment_0004.mp4,85,C,"In the context, the man is seen placing a stalk of celery into a glass. In the target scene, he is seen pouring a red mixture and then a clear liquid into a glass containing the celery, which he also leans in to smell."
3032_HOW_DO_YOU_KNOW/segment_0030.mp4,86,C,"At approximately 01:19, the man who was previously seen at the dinner table is shown shaking hands and briefly speaking with a man wearing a light-colored suit before he continues through the party to find the woman."
3032_HOW_DO_YOU_KNOW/segment_0015.mp4,87,C,"Upon reaching the woman and the doorman on the sidewalk, the man (who was previously seen in the apartment wearing a dark suit jacket) picks up the large blue bag that has ""VIRGINIA"" printed on it in white text."
3032_HOW_DO_YOU_KNOW/segment_0029.mp4,88,C,"In the target scene, as the woman pulls a yellow container out of the wrapping paper, a silver-toned watch with a band decorated with small stones is clearly visible on her left wrist."
3032_HOW_DO_YOU_KNOW/segment_0010.mp4,89,C,"In the target scene, the man is shown walking out from the indoor area where the food was being served to an outdoor patio. He then sits down at a table with the woman under a striped awning while it is raining."
3032_HOW_DO_YOU_KNOW/segment_0009.mp4,90,B,"In the target scene, the man with glasses is shown walking through a large indoor hall with high ceilings and a directory board, accompanied by another man in a suit. He is then seen sitting on a bench with the same man."
3032_HOW_DO_YOU_KNOW/segment_0031.mp4,91,B,"In the target scene, the man in the light-colored suit (who approached the woman in the context after the man in the dark suit departed) is shown holding her in a long hug. Other actions, such as walking past a glass shelter or talking on a balcony, are performed by different men shown during the same target scene."
3032_HOW_DO_YOU_KNOW/segment_0006.mp4,92,C,The woman is shown in the bathroom holding a vibrating electric toothbrush to her teeth while looking at her reflection in the mirror.
3032_HOW_DO_YOU_KNOW/segment_0003.mp4,93,C,"In the target scene, the woman (identifiable as the office worker from the context) is seen walking into the living room wearing a sleeveless black top, which differs from the purple garment she wore in the earlier office scenes."
3032_HOW_DO_YOU_KNOW/segment_0019.mp4,94,B,"In the target scene, the woman is seen standing on the sidewalk with a large grey bag over her shoulder. As the vehicle arrives, she bends down to pick up a black backpack that is covered in various colorful pins and patches, which she then places into the back of the car."
3032_HOW_DO_YOU_KNOW/segment_0014.mp4,95,B,"In the context, the man is seen slamming his forehead against the edge of a table in the lobby. In the target scene, while standing in the elevator, he is shown holding his hand over his forehead and rubbing the same area where the impact occurred."
3032_HOW_DO_YOU_KNOW/segment_0028.mp4,96,C,"In the final moments of the scene, the man in the light-colored suit pulls a small drawer out from the bottom of a chair and hands a small blue box to the woman."
3032_HOW_DO_YOU_KNOW/segment_0023.mp4,97,C,"In the target scene, the man who was earlier shown in a suit is now wearing a plaid shirt and is clearly visible typing on a laptop at a desk. The other options describe actions performed by different people introduced during the context."
3032_HOW_DO_YOU_KNOW/segment_0027.mp4,98,B,"In the target scene, the driver shown behind the wheel is a fair-skinned man, which is different from the black man who was driving the first bus seen earlier in the context."
3032_HOW_DO_YOU_KNOW/segment_0022.mp4,99,B,"At 01:13, the older man stands up and moves to sit on the red couch where the younger man is already seated. The pillow with the crab design, introduced earlier in the context, is clearly visible on the couch to the side of the younger man."
3032_HOW_DO_YOU_KNOW/segment_0008.mp4,100,B,"In the final part of the video, the man who was earlier at the restaurant is shown in a crowded room holding a cell phone to his ear and speaking into it."
3032_HOW_DO_YOU_KNOW/segment_0016.mp4,101,A,"In the target scene, when the refrigerator is opened, a close-up reveals four identical white bowls on the middle shelf, each with a handwritten label that clearly reads ""CHICKEN POT PIE."""
3032_HOW_DO_YOU_KNOW/segment_0007.mp4,102,B,"In the target scene, when the woman first finds the man at the restaurant table, he is shown sitting with his eyes closed and both hands pressed against his temples and face. He remains in this stressed posture until she addresses him."
3032_HOW_DO_YOU_KNOW/segment_0011.mp4,103,C,"At the beginning of the target scene, the man is shown pouring cereal from two different boxes into bowls on the kitchen counter."
3032_HOW_DO_YOU_KNOW/segment_0017.mp4,104,C,"In the target scene, the blonde woman seen earlier at the window is shown sitting on a couch, reaching for a glass of dark liquid that is resting on a cardboard box, and taking a sip."
1027_Les_Miserables/segment_0004.mp4,105,C,"In the shipyard scene, the man wearing the same distinct tall, textured hat from the earlier segments is shown walking and looking around, while the action of handing a coin to the woman in the red dress is performed by a different man wearing a smooth black top hat."
1027_Les_Miserables/segment_0015.mp4,106,B,"In the target scene, soldiers are shown firing cannons, which is immediately followed by a large explosion that strikes the wooden structure, causing it to shatter and sending debris flying into the air."
1027_Les_Miserables/segment_0018.mp4,107,B,"In the target scene, the man is seen entering a grand interior through large wooden doors and walking toward a staircase while wearing a white cloth sling on his left arm."
1027_Les_Miserables/segment_0010.mp4,108,C,"The woman is shown writing at a desk with a candle and then runs out to the same gate where she previously met the man. She is then seen tucking a small, folded white envelope into the decorative scrolls of the gate's ironwork."
1027_Les_Miserables/segment_0009.mp4,109,B,"In the target scene, the man in the brown jacket catches up to the girl and firmly grasps her right upper arm to stop her from walking away. This interaction follows the earlier footage where she is shown observing him from a dilapidated building."
1027_Les_Miserables/segment_0006.mp4,110,C,"At the end of the video, the man with red hair is shown holding a white cloth to his face and dabbing at his eye while standing next to the woman and looking at the man in the top hat."
1027_Les_Miserables/segment_0012.mp4,111,C,"In the target scene, the man wearing the brown jacket and blue necktie (who was first shown in this outfit in the context at 00:19 and 00:50) is shown holding a flaming torch over a barrel to threaten the soldiers, which successfully causes them to retreat."
1027_Les_Miserables/segment_0003.mp4,112,C,"In the target scene, the man in the green coat is shown positioning himself under the heavy beam and pushing it upward with his back and shoulders to create enough space for the trapped person to move."
1027_Les_Miserables/segment_0020.mp4,113,C,"In the target scene, a large red flag is waved from right to left in front of the woman wearing the green shawl while she is singing."
1027_Les_Miserables/segment_0019.mp4,114,B,The man in the yellow striped suit and the woman in the red dress are shown being lifted into the air and carried through the crowd by multiple men wearing red and cream uniforms.
1027_Les_Miserables/segment_0014.mp4,115,B,"In the target scene, the man in the uniform fires his weapon at a poster on the wall next to the other man, and a bullet hole is clearly visible appearing in the paper."
1027_Les_Miserables/segment_0002.mp4,116,D,"In the target scene, the man is shown gripping the yellow document and tearing it into several small fragments, which he then throws into the air to be carried away by the wind."
1027_Les_Miserables/segment_0013.mp4,117,B,"In the target scene, the child is shown standing on a spiral staircase made of dark wood while handing the paper to a man at a door. The context shows the child receiving this message at a different location composed of piled furniture."
1027_Les_Miserables/segment_0008.mp4,118,B,"Following the title card indicating the year 1832, the boy is seen lifting a small hatch and poking his head out from the top of the large wooden elephant statue."
1027_Les_Miserables/segment_0001.mp4,119,B,"In the target scene, during the close-up shots of the man eating, he is clearly seen wearing a ragged, tattered cloth wrapped around his neck, whereas in the earlier scenes of him working with the log, he had a thick iron collar and chains locked around his neck."
1027_Les_Miserables/segment_0016.mp4,120,B,"After the soldiers fire their final volley, the man in the red jacket is shown hanging by his feet, suspended upside down from the window ledge where he was previously standing."
1027_Les_Miserables/segment_0007.mp4,121,B,"In the target scene, the man in the bicorne hat (who was previously seen riding a horse in both the context and the earlier part of the target scene) is shown walking on foot through a narrow alleyway at the 01:18 and 01:25 marks."
1027_Les_Miserables/segment_0011.mp4,122,B,"In the target scene, the soldiers are shown drawing their swords and then galloping their black horses through the square amidst the fleeing crowd."
1027_Les_Miserables/segment_0017.mp4,123,B,"In the target scene, the uniformed man is shown standing at the top of a flight of stone stairs, aiming a pistol at the mud-covered man (the same individual seen stealing a ring in the context) as he emerges from the sewer carrying another person on his back."
1027_Les_Miserables/segment_0005.mp4,124,C,"In the final part of the clip, the man is seen leaning over the woman in the bed and using his hand to gently close her eyes. The earlier context helps identify her as the same woman he was previously carrying and the one the nun was caring for in that room."
1005_Signs/segment_0004.mp4,125,C,"In the target scene, during the transition to daytime, a white vehicle is shown parked in front of the house with the word ""POLICE"" clearly visible on its side door."
1005_Signs/segment_0030.mp4,126,B,"In the target scene at the crash site, the man is wearing a black shirt with a visible white clerical collar. In the context, he is shown wearing only a blue sweater while in the house."
1005_Signs/segment_0000.mp4,127,D,"In the cornfield, a young girl is found who corresponds to the girl on the far left of the framed family portrait shown inside the house."
1005_Signs/segment_0015.mp4,128,B,"In the target scene, the man looks through a window to see an interior room containing a desk with a computer monitor, papers, and several wooden chairs that have been overturned on the floor."
1005_Signs/segment_0029.mp4,129,B,"In the target scene, the man finishes carrying the child and carefully lays him down on a sofa that has a distinct floral pattern on its cushions."
1005_Signs/segment_0010.mp4,130,D,"The final shot of the video shows the man standing in a large circular clearing where all the corn stalks are visibly lying flat on the ground, contrasting with the standing corn he was previously moving through."
1005_Signs/segment_0009.mp4,131,B,"In the target scene at 01:25, a specific section of the cornfield is shown rustling and shaking while the surrounding stalks remain still, indicating something is moving through that spot. This contrasts with the still cornfield shown during the earlier arrival and roof scenes in the context."
1005_Signs/segment_0031.mp4,132,B,"In the target scene, a close-up shows the creature sitting on the floor with a visible, red wound on its shoulder as water from the shattered glasses drips onto the area."
1005_Signs/segment_0003.mp4,133,C,"After the man wakes up at night, the young girl who was previously sitting in the wooden structure and the boy who was seen using an inhaler appear together in the dark hallway outside his room."
1005_Signs/segment_0019.mp4,134,B,"In the target scene, the man who was previously shown sitting on a couch exits a building and walks down the stairs while holding a large white sack in his right hand."
1005_Signs/segment_0014.mp4,135,B,"At the start of the target scene, the camera pans across a drawing from the book, revealing a farmhouse with red light shining through the windows and fire burning on the roof and inside the upper floor."
1005_Signs/segment_0028.mp4,136,D,The man in the light blue shirt reaches down and pulls a white electronic device with a speaker and a short antenna from the child's waistband. This device was visible on a shelf in the basement earlier in the clip.
1005_Signs/segment_0026.mp4,137,C,"In the target scene, the man is shown picking up the yellow and green bags and stacking them one by one until they completely block the arched opening in the wall."
1005_Signs/segment_0023.mp4,138,C,"In the target scene, the window behind the man in the light blue shirt is obstructed by several horizontal wooden planks nailed into the frame, following the boarding-up activity shown earlier."
1005_Signs/segment_0027.mp4,139,B,"In the target scene, the man from the basement is shown on a dark road facing a woman who is wearing a tan law enforcement uniform and a wide-brimmed hat with a badge."
1005_Signs/segment_0022.mp4,140,B,"In the target scene, the man in the light blue shirt (who was seen at the television in the context) is shown using a hammer to nail a long wooden board horizontally across a white door alongside another man."
1005_Signs/segment_0008.mp4,141,B,"At the start of the target scene, a blue station wagon is shown coming to a stop in a gravel driveway, and the following shots show the group of four people sitting inside the vehicle's cabin."
1005_Signs/segment_0001.mp4,142,B,"The man is seen kneeling on the kitchen floor and using a white paper towel to soak up a liquid puddle next to a German Shepherd. The context confirms that German Shepherds were present on the property, having been shown running through the cornfield earlier."
1005_Signs/segment_0016.mp4,143,B,"In the target scene, after the dark vehicle pulls away and leaves the driveway, the man remaining in the yard turns away from the road and stands facing the large wooden house."
1005_Signs/segment_0007.mp4,144,C,"In the target scene, the man in the light-colored jacket walks away from the desk area and stands directly behind a man wearing a black leather vest who is seated and writing on a clipboard. This occurs in the recruitment office established during the context."
3009_BATTLE_LOS_ANGELES/segment_0004.mp4,145,B,"The marine with the white stick in his mouth is seen sitting in the center of a group of soldiers, staring straight ahead with wide eyes as the helicopters approach the smoke and explosions on the ground."
