file,row_index,correct_answer,rationale
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0046.mp4,19,B,"The clip shows the woman sitting up and looking at a drawing of a woman before turning her attention to a large book. She is clearly seen flipping through pages that feature headlines such as ""Witch of Stenzelburg"" and ""Four Witches killed on the stake."""
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0089.mp4,20,B,The video shows the man pinning the woman against a stone table and delivering a series of punches to her face throughout the encounter.
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0081.mp4,21,C,"The video shows the young man spotting a flying figure, aiming his long gun, and firing a specialized bullet that breaks apart in the air and causes the figure to crash in a cloud of smoke."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0065.mp4,22,C,"After looking at the drawings of children on the wall, the man sits down on a small bed, followed by a shot of the woman sitting on a separate piece of furniture/bed across from him."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0073.mp4,23,A,"After the man confirms the wire trap is ready, he and a young man are shown looking at a fire burning on a distant mountain peak, followed by the man handing a long, rod-like weapon to the younger companion."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0070.mp4,24,C,"At the 00:17 mark, the man lifts his shirt and a close-up shot reveals a prominent, long reddish scar on his stomach."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0037.mp4,25,C,"The clip begins with a witch-like figure launching fire from her hand toward a town below, causing multiple buildings to burn. It concludes with the same figure breaking into a room where a woman is waiting and pointing a firearm at her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0094.mp4,26,C,"At the end of the clip, the camera pans out to reveal a large, grey-skinned, troll-like creature pulling a wooden cart through the desert behind the three main characters."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0091.mp4,27,C,"The video shows the woman reaching for a metallic device on the floor and then pressing it into the man's torso, where it is seen to activate as the man reacts to the injection."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0077.mp4,28,C,The video shows a large creature (a troll) charging into the witch and knocking her away from the woman tied to the rock just as the witch is about to strike.
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0074.mp4,29,C,"In the final seconds of the clip (0:24–0:27), a large, troll-like creature is clearly visible walking through a dark forest with several children following closely behind it."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0020.mp4,30,B,The clip shows the woman using a supernatural force to lift a man into the air and slam him against trees before a final magical gesture causes him to be torn apart.
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0095.mp4,31,B,"At the end of the clip, a man is shown swinging a weapon at a woman, propelling her backward into a rock wall that breaks into pieces as she strikes it."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0019.mp4,32,B,"At approximately 0:17, a severed limb is thrown onto a sack near the men's food. By 0:25, the men turn around to see a woman in a black dress standing in the woods watching them."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0060.mp4,33,C,"In the latter half of the clip, the man is shown walking through the dark forest, looking at a cabin in the distance, and then bending down to pick up a thick, long wooden branch."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0043.mp4,34,B,"The clip shows a woman with spikes protruding from her face and head after a door explodes, and then transitions to show another woman with dark, cracked skin and long hair landing on the ground in a black cloak."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0014.mp4,35,B,"At approximately 00:07, the woman fires her weapon toward a tree. Shortly after, a cable is seen tightening around the masked figure's leg, dragging them across the forest floor (00:10) and then hoisting them into the air (00:14) as the woman operates a mechanical handle."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0041.mp4,36,B,"At approximately 0:16, the woman in black is seen throwing the other woman over the railing, and at 0:20, the woman lands on a pile of straw on the floor below."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0024.mp4,37,B,"After drinking the red liquid, the woman looks into the distance while the skin on her face and neck is clearly shown shifting and undulating."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0078.mp4,38,C,"At the end of the clip, the man points a large firearm at two witches standing back-to-back; when he fires, the visual impact causes them to explode and separate into pieces."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0002.mp4,39,C,"The video shows the children entering through a colorful door, which then shuts behind them, and a hunched, elderly woman becomes visible in the dark interior."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0057.mp4,40,B,"The video clearly shows the creature collecting water from a small stream using a large, bowl-shaped mushroom and then holding it for the woman to drink."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0028.mp4,41,B,"At the market stall, the man is clearly seen picking up a light-colored piece of clothing and holding it up to his chest while looking at his reflection in a mirror to see how it looks."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0093.mp4,42,B,"The clip ends with the man and woman walking together toward the camera through a public square, passing a large bonfire while a crowd of people watches them from the sides."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0026.mp4,43,C,"The clip transitions from showing the children in their beds to a scene where a man is leading them into a dark, wooded area at night while holding a lantern."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0039.mp4,44,B,"The video shows the woman's face and eyes change before she begins moving with supernatural speed to strike the man and the other woman, leading to a physical fight that moves across the room and up the stairs."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0082.mp4,45,B,"The clip shows the woman vigorously turning a handle or crank on a mechanical tool and then pressing it firmly onto the creature's chest, causing a visible jolt to the creature's body."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0023.mp4,46,C,"As the branches pull apart and the camera moves through them, two children are clearly shown huddled together inside a structure made of thick, interwoven branches."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0092.mp4,47,C,"At the end of the clip, a young man enters the cave and observes the scene before stepping back outside to vomit on the ground."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0080.mp4,48,C,"The video shows a witch flying at high speed through the woods until she hits a grid of thin wires stretched between the trees, which instantly shreds her body into numerous bloody parts."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0071.mp4,49,B,"The clip shows the man and woman picking up weapons like a crossbow and a large multi-barrelled gun from a cart, mounting two horses, and riding out of the courtyard together."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0058.mp4,50,C,"After the woman sits up and speaks to the creature, the clip concludes with the creature standing up and walking away, leaving the woman alone by the stream."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0062.mp4,51,C,"At approximately 0:16, the two characters stop hugging and are seen looking up and around at the rocky environment. Following this, at 0:23, the man groans in pain and attempts to sit up while the woman reaches out to assist him."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0027.mp4,52,A,The video shows the woman climbing down from the top bunk and walking toward an open window at the far side of the room.
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0013.mp4,53,B,"The clip shows the man and woman punching and kicking the creature in the forest, culminating in the man throwing the creature over a large fallen tree trunk."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0022.mp4,54,C,"The clip shows the man convulsing and his skin bulging before his body completely bursts apart in a shower of blood, leaving severed limbs and organs on the floor."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0053.mp4,55,B,"After landing in the water, the man and the woman are shown having a conversation while submerged to their chests. At the end of the clip, the woman reaches out and places both of her hands on the man's face."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0008.mp4,56,C,"At the end of the clip, a man is seen picking up and displaying milk bottles that feature labels with portraits of children and the words ""Child Missing"" or ""Child Lost"" printed above them."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0068.mp4,57,A,"After the man walks to the cabin and enters, he engages in a conversation with a woman; this scene is intercut with shots of a boy and a girl lying in separate beds."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0054.mp4,58,C,"At the end of the clip, the large creature is seen approaching the man with the mustache as he sits on the ground; the creature then lifts its foot and stomps on the man's head, causing a large spray of blood."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0040.mp4,59,C,"In the final seconds of the video, the man and the woman are shown grappling as they crash through a wooden wall and tumble downward through several floors of a building structure filled with debris."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0061.mp4,60,C,"After the man spends several seconds cautiously searching the cabin with a weapon drawn, a figure abruptly seizes him from behind and slams him through a wooden partition."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0016.mp4,61,B,"At approximately 0:19 in the clip, the man with the nose bandage holds up a dark pouch and then dumps its contents, which are numerous silver coins, onto the wooden table in front of the group."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0056.mp4,62,C,"At the end of their dialogue in the forest, the man and woman lean toward each other and share a kiss before the scene transitions to a different part of the woods."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0055.mp4,63,B,"In the final seconds of the clip, the camera angle shifts to show that the large creature has an unconscious or injured woman with blood on her face draped over its shoulder as it walks."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0048.mp4,64,C,"The clip shows the man suspended by his feet from a tree branch; after a woman pulls a release mechanism, he falls through the branches and lands on the forest floor."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0007.mp4,65,B,"At the end of the sequence (around 0:23), a metal star-shaped object flies into the center of the ""Meadow Witch Killed"" newspaper clipping, causing it to ignite and burn."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0067.mp4,66,B,"In the clip, a man is seen digging in a garden with a tool while a young girl runs past him. Following this, the woman in the blue dress approaches the man and wraps her arms around his neck from behind."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0087.mp4,67,B,"The video shows the man being thrown through a wall of the structure during a fight, followed by the woman entering the same structure and being overpowered and pinned down by the creature."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0072.mp4,68,B,"The clip clearly shows the woman waking up in a confined space filled with roots and then looking up to see a large, monstrous creature who gently touches her face as she speaks to him."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0038.mp4,69,B,"After the door is shut on a woman and a subsequent explosion occurs, a woman in black leather is seen walking through the smoke into the room. The clip then shows a woman and a man on a balcony aiming weapons down at her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0049.mp4,70,C,"The clip shows a woman walking and shouting ""Hansel!"" then cuts to a large, deformed creature dragging a dead, bloody boar across the forest floor."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0050.mp4,71,B,"At approximately 0:22, a hand reaches out from behind the branches, grabs the woman, and pulls her through the bushes into a clearing, where she is then seen physically fighting two men."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0005.mp4,72,C,"After the children watch the creature burn, the video cuts to a stylized animation of a map and actor credits (such as Famke Janssen and Peter Stormare) set against a fiery background."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0045.mp4,73,D,"At the end of the clip, as the young man's hand reaches toward the woman's chest with the cloth, she abruptly wakes up and firmly catches his hand."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0032.mp4,74,C,"At the end of the clip, the teacher points his wand at the levitating creature and lowers it into a dark bucket of liquid before pulling it back out."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0159.mp4,75,B,"A close-up at the 0:06 mark shows a dark tattoo of a skull with a snake on the restrained man's arm, which is then shown again being held by another man before the scene cuts to an assembly in a large hall at the 0:20 mark."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0004.mp4,76,B,"The video shows the man walking through a dark yard, going up stone steps to a door, entering the dark house, and then walking through the dusty interior while shining a flashlight."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0021.mp4,77,A,"The clip shows a large group of students excitedly watching from windows as the carriage flies past, followed by a large man on a hillside waving two flat, circular paddles to direct the carriage as it flies closely over him toward the castle."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0030.mp4,78,B,"At the end of the clip, the man is shown looking through the opening of the doors before he puts his hand on one door and pulls them both closed."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0075.mp4,79,C,"When Harry opens the egg at the 0:21 mark, a high-pitched screeching sound begins, and the students, as well as figures in the paintings on the wall, are seen reacting in pain and covering their ears until Harry closes the egg."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0033.mp4,80,B,"In the clip, the instructor casts a spell that causes the creature to writhe and make high-pitched noises. This results in a student watching closely to appear distressed and another student to eventually yell ""Stop it!"" before the instructor ends the spell."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0000.mp4,81,C,"At the 0:18 mark, a long snake slithers out from an opening in the skull-filled structure and moves across the grass."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0015.mp4,82,B,"The clip clearly shows people running from their tents in chaos, wide shots of many tents on fire, and several shots of a group of hooded figures wearing masks and carrying torches as they move through the camp."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0069.mp4,83,D,The clip shows the dragon smashing through the arena's spectator area and then continuing its pursuit of the person on the broomstick across a landscape of mountains and waterfalls.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0051.mp4,84,A,"The camera follows an owl as it flies over the Hogwarts grounds and into a window of a tall tower, where it lands on a beam with a letter in its beak while Harry Potter looks on."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0029.mp4,85,C,"The video shows the man waving his wand at the wooden tower, causing it to unfold and lower, revealing a large cup inside that then ignites with a blue fire."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0036.mp4,86,B,"At approximately 0:14 in the clip, a man with long hair and a prosthetic eye walks up to the boy standing still on the stairs, places a hand on his shoulder, and then leads him away from the other students."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0147.mp4,87,C,"In the clip, the pale man points his wand at the other man's wrist, causing a silver substance to materialize and form into a complete, functional hand that the man then inspects."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0086.mp4,88,B,The video shows the boy with red hair examining his frilly robes in a mirror until another boy in a standard black tuxedo enters the room and stands behind him.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0088.mp4,89,B,"After meeting at the bottom of the stairs, the man takes the girl's hand and they walk together toward the large doors. When the doors open, they are shown walking into the hall at the head of a line of several other couples as the crowd inside applauds."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0010.mp4,90,B,"The clip shows the characters entering a modest, small-scale tent from the outside, but once they are inside, the camera reveals a spacious, multi-room living area with a kitchen, seating, and high ceilings."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0090.mp4,91,C,"The clip features multiple shots of different character pairs, including Harry Potter, Albus Dumbledore, Minerva McGonagall, Hermione Granger, and Viktor Krum, dancing in the center of a hall while music plays and others watch."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0125.mp4,92,B,"The video depicts a sequence where different groups and individuals walk onto the field while a band plays and girls dance, finishing with a focus on an elderly man with a long white beard and a boy in a red and black jersey."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0047.mp4,93,C,"At the 0:18 mark, the scene transitions to Dumbledore standing alone in a dark room, leaning over and staring intently into a stone basin that is emitting a bright blue glow."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0152.mp4,94,B,"Following the transition to the field, the crowd is shown cheering and clapping as one person lies still and another person lies on top of him. This reaction continues for several seconds before the headmaster and others reach them."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0156.mp4,95,B,"At the 0:22 mark, a blast occurs at the door, and immediately afterward, three individuals enter the room, with one of them pinning the man with the mechanical eye against a surface."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0066.mp4,96,B,"In the clip, as Harry moves toward the golden egg, a large dragon's tail suddenly strikes him, knocking him into the rocks, and then the dragon is seen breathing fire toward him."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0083.mp4,97,C,"At the end of the clip, as the two boys lean in to whisper to each other, the man in black robes reaches out and forcefully pushes both of their heads down onto the surface of the desk simultaneously."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0009.mp4,98,B,"At approximately 0:17, the group reaches the crest of the hill and the camera reveals a vast valley filled with thousands of tents, flags, and people moving about."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0031.mp4,99,B,"In the clip, the man reaches into a jar to retrieve a spider-like creature. He then points his wand at it, causing it to increase in size, before pointing his wand at it again to cast a different spell while the creature is on his hand."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0006.mp4,100,B,The clip transitions from a dark sequence featuring a snake and a flash of light to a close-up of a young man suddenly waking up in bed and gasping as if from a nightmare.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0084.mp4,101,B,"The clip transitions from the boy talking to a girl in a snowy stone tower to a final shot of him lying on a red couch while clutching a large, golden, egg-shaped object."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0003.mp4,102,B,"The man is shown looking out his window at a lit room in a distant mansion, then he takes a key from a wall plaque and is seen walking through a dark, manicured garden using a flashlight."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0149.mp4,103,B,"The clip shows the two characters firing beams of light from their wands at the same time, which meet in the center to form a bright, sparking connection and a glowing orb of energy."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0046.mp4,104,C,"At the end of the clip, the old man with the long white beard is shown running into the room, where he immediately grabs Harry by the shoulders and asks, ""Harry, did you put your name in the Goblet of Fire?"""
1051_Harry_Potter_and_the_goblet_of_fire/segment_0089.mp4,105,A,"The clip shows various couples processing through a crowd of people who are clapping for them, and the scene concludes with these couples pairing up to start a formal dance."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0148.mp4,106,B,"The clip begins with the bald man touching the younger man's forehead while he is pinned to a statue, and later shows the bald man casting a spell with a wand that results in the younger man screaming and writhing on the grass."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0044.mp4,107,B,"After the man shouts ""Harry Potter,"" the girl next to the boy in glasses is shown pushing him forward. He then stands up and walks through the aisle toward the man at the front of the hall."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0065.mp4,108,B,"At the end of the clip, the scene transitions from the young man sitting alone in the tent to him standing at the mouth of a dark, rocky tunnel and looking out into a massive outdoor arena filled with people in stands."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0073.mp4,109,B,"In the clip, specifically between 0:11 and 0:13, the dragon is shown breathing a stream of fire at the boy as he flies through a narrow stone passage, which results in the tail end of his broomstick catching fire."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0070.mp4,110,C,"After the dragon clips the roof and the boy is knocked off his broom, he is shown sliding down the sloped tiles before catching himself on the ledge of the building."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0146.mp4,111,B,"At the start of the clip, several dark smoke-like figures fly into the graveyard and land on the ground, where they transform into people wearing black cloaks and masks. These individuals then stand in a circular formation around the bald man who addresses them."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0096.mp4,112,B,"At approximately 0:11, the scene shifts from the dance to a large bell with dark birds flying around it, followed by an aerial pan across the snowy towers of a castle at night."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0091.mp4,113,B,"The clip begins by showing a young man and woman starting to dance. It then cuts to a man with a prosthetic leg and an eye patch sitting on a bench and taking a drink from a flask. Finally, it shows a very tall bearded man and a tall woman standing together near a large ice sculpture."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0077.mp4,114,C,"At the end of the clip, a young student walks up to the table and places a large parcel wrapped in brown paper directly in front of Ron."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0114.mp4,115,B,"Following the shot of the clock, the video shows a boy and a young girl surfacing from the water while another girl on a wooden platform reaches out her hand to assist them."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0074.mp4,116,B,"The clip shows a dragon smashing into a stone bridge, followed by shots of spectators looking at the sky until a person on a broomstick flies into the arena with the dragon in pursuit, prompting the crowd to cheer."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0137.mp4,117,A,"The boy in the red shirt is seen pointing his wand and casting a spell at the vines surrounding the other boy. Immediately after, he runs over and uses his hands to physically rip and pull the remaining vines off the boy in the yellow shirt until he is free."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0127.mp4,118,B,"The video shows an overhead shot where the two hedge walls shift and merge together, sealing the entrance behind the boy as he walks into the maze."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0020.mp4,119,C,"The clip shows a hand writing ""Sirius Black"" on an envelope, followed by the young man handing that envelope to a white owl and watching it fly away from the moving train."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0095.mp4,120,B,"After the characters move from the hallway to the staircase, the girl in the pink dress is shown stopping on the steps and sitting down to take off her shoes while the two boys walk away from her and continue up the stairs."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0019.mp4,121,B,The clip transitions from the characters reacting to a green skull formation in the sky above a ruined camp to a shot of a steam engine moving through the countryside and the characters sitting inside a train compartment.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0060.mp4,122,D,"At approximately 0:04, Professor McGonagall points her wand at a white ferret; the ferret spins in the air and then transforms into a blond-haired boy who lands on the ground."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0043.mp4,123,B,"The video shows the flame changing from blue to pink, after which a piece of paper is expelled into the air; the man with the long white beard is then shown catching the paper as it floats down."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0161.mp4,124,B,"The video shows a boy wearing a fur hat (Viktor Krum) handing a small piece of paper to Hermione and asking her to write to him, followed by a girl in a blue outfit (Fleur Delacour) leaning down to kiss Ron Weasley on the cheek as she walks past."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0014.mp4,125,B,"The man initiates the event with a flash of light from his wand, and the camera then performs a sweeping zoom-out to reveal the immense scale of the stadium and the large number of spectators filling its tiers."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0140.mp4,126,B,"The video shows a boy in a yellow shirt falling after being hit by the green spell, followed by the man using his wand to trap another boy against a stone reaper statue, and finally dropping the small figure into a large, steaming cauldron."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0108.mp4,127,B,"The video shows the boy swimming through tall seaweed until he reaches a stone archway and pillars, where several creatures with human torsos and fish tails are seen swimming among the ruins."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0041.mp4,128,A,"The video shows an older man catching the piece of parchment that was ejected from the red flames. After he reads it, a student in the audience stands up and is cheered and hugged by his peers before walking to the front of the room."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0122.mp4,129,B,"At approximately 0:17, a man in a dark suit is seen jumping down from the stands; he is then hit by a magical flash and surrounded by several men who wrestle him toward the ground and hold him back."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0024.mp4,130,B,"The video shows the girls walking in formation between the tables, making a distinct ""hah"" or sighing sound in unison while coordinating their hand movements in a dance-like routine."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0115.mp4,131,C,"The video shows the boy casting a spell that launches him out of the water and onto a platform, where he is then assisted by several people who provide him with towels and physical support."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0078.mp4,132,C,"The clip shows the boy (Ron) unwrapping the parcel and lifting out a dark piece of clothing with prominent ruffles and lace, which he then holds up to show his friends."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0112.mp4,133,B,"At approximately 0:21, a figure with a shark's head and a human torso emerges from the water next to the swimming girl, and by 0:24, the man's human face is visible as he gasps for air."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0002.mp4,134,C,"In the final shot of the clip, a wide view of a graveyard and a distant house is shown; during this scene, a single window in the house becomes illuminated."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0057.mp4,135,B,"The clip shows Hagrid leading Harry to a clearing where large, winged creatures are contained within wooden and metal cages, frequently breathing massive plumes of fire as handlers move around them."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0025.mp4,136,C,"In the clip, a group of girls in blue uniforms first performs a graceful, dance-like entry. Following this, a tall woman in a patterned dress is shown being greeted by an elderly man with a long white beard. Finally, a group of young men in dark red uniforms enters the hall, rhythmically striking wooden staffs on the ground to create sparks."
