file,row_index,correct_answer,rationale
3015_CHARLIE_ST_CLOUD/segment_0002.mp4,30,B,"The clip shows the young man watching the woman on the sailboat in the harbor, then later looking at a ""Pacific Yachting"" magazine featuring her and the boat. This is followed by multiple scenes of him in a workshop and outdoors drawing detailed technical sketches and diagrams of boat components."
3015_CHARLIE_ST_CLOUD/segment_0008.mp4,31,C,"In the first part of the clip, the man is shown pulling an unconscious woman out of a flooded, dark structure and cutting her free from cables underwater. After a scene showing the man recovering in a hospital, he is shown on a sailboat at a dock where he reunites and shakes hands with the woman he rescued."
3015_CHARLIE_ST_CLOUD/segment_0005.mp4,32,C,"In the woods, after a close-up of the man closing his eyes (at approximately 03:06), a subsequent wide shot (at 03:14) reveals he is now by himself in the forest, as the woman he was just talking to has disappeared."
3034_IDES_OF_MARCH/segment_0004.mp4,33,B,"The clip shows the pair driving across a large blue bridge (01:29) and arriving at the ""Oakley Women's Clinic of Cincinnati"" (01:55). Inside, the woman is seen signing forms at the reception desk before the man hands an envelope and documents to the staff member to pay for the appointment (01:57-02:07)."
3034_IDES_OF_MARCH/segment_0000.mp4,34,C,"At 0:41 in the video, the two candidates are clearly shown walking to the center of the stage in front of a large ""Ohio Democratic Primary Debate"" sign and shaking hands as the audience applauds."
3034_IDES_OF_MARCH/segment_0009.mp4,35,B,"At the conclusion of the slow zoom on his face, the man shifts his gaze from looking slightly downward to looking directly into the lens of the camera."
3034_IDES_OF_MARCH/segment_0006.mp4,36,B,"Early in the clip, Stephen is seen picking up a phone from a bed; later, during the press conference, a close-up shows that phone ringing with the display reading ""Molly calling."""
3034_IDES_OF_MARCH/segment_0008.mp4,37,B,"At the end of the clip, the man is seen walking onto a lit area of a basketball court, sitting in a chair, and having a technician fit a coiled earpiece into his ear while he performs a microphone check."
3034_IDES_OF_MARCH/segment_0001.mp4,38,B,"The clip follows the main character from his work in a campaign office (filled with ""Morris"" posters) to two different bar settings for separate meetings. He is later shown in a hotel room with the woman from the second bar meeting, and the clip concludes with him boarding and traveling on a private jet with a political team."
3034_IDES_OF_MARCH/segment_0007.mp4,39,B,"At 03:11, the television screen clearly displays a news segment featuring Paul Zara with a caption identifying him as ""FMR. MORRIS CAMPAIGN MANAGER."" During the interview, he explains the decision to put a ""new face"" on the campaign."
3034_IDES_OF_MARCH/segment_0005.mp4,40,B,"At approximately 03:48, the man enters the hotel room and the camera reveals the woman lying on the carpeted floor next to the bed, appearing unresponsive."
3032_HOW_DO_YOU_KNOW/segment_0000.mp4,41,B,"In the apartment sequence, the woman opens a bathroom drawer at 3:04 that contains dozens of individually tubed toothbrushes. Shortly after, at 3:12, the man opens a closet to show her stacks of identical pink sweatshirts clearly labeled with different sizes (XS, S, M, L). Upon seeing these items, she immediately decides to leave."
3032_HOW_DO_YOU_KNOW/segment_0010.mp4,42,B,"George is seen handing Lisa a brown paper bag at the outdoor table. Lisa removes an item wrapped in polka-dot paper from the bag, and once unwrapped, the object is clearly shown to be a yellow container of Play-Doh."
3032_HOW_DO_YOU_KNOW/segment_0006.mp4,43,B,"After George is seen crossing the street with a bag at 01:25, the clip shows him back in the apartment kitchen mixing whiskey and other ingredients (02:11). He then carries the completed cocktails to the living room and gives one to Lisa (02:53)."
3032_HOW_DO_YOU_KNOW/segment_0012.mp4,44,C,"At 0:45, a man and woman are sitting together on a bus stop bench; after a bus pulls in front of them and then drives away at 0:56, the bench is shown to be empty."
3032_HOW_DO_YOU_KNOW/segment_0002.mp4,45,A,"The clip shows the woman walking to a restaurant and approaching a man who is sitting alone at a table. She asks, ""Are you George?"" and then says, ""I'm Lisa"" before sitting down with him."
3032_HOW_DO_YOU_KNOW/segment_0008.mp4,46,B,"After the phone call ends at approximately 03:42, the man is shown moving quickly around his apartment, picking up scattered bags and books to tidy the space. Later, at 04:09, he is shown opening his apartment door to welcome the woman."
3032_HOW_DO_YOU_KNOW/segment_0011.mp4,47,B,"At the end of the clip, the blonde woman is seen leaving the building, walking over to the man at the bus stop, and the two share a long hug and kiss before sitting down together on the bench."
1027_Les_Miserables/segment_0004.mp4,48,B,"The clip shows a funeral procession that serves as a catalyst for a riot (00:56-01:29), followed by citizens building a barricade across a street using furniture thrown from windows (02:06-02:30), and finally a large-scale armed battle between the revolutionaries and the military (03:33 onwards)."
1027_Les_Miserables/segment_0000.mp4,49,D,"When the guards bring the man back with the stolen silver, the priest tells them the items were a gift and then hands the man two additional silver candlesticks that he says the man had forgotten."
1027_Les_Miserables/segment_0006.mp4,50,B,"In the clip, the man in the dark uniform is shown standing on the edge of a high stone ledge overlooking a dam or waterfall. He is then seen falling backward or jumping into the turbulent water below."
1027_Les_Miserables/segment_0003.mp4,51,B,"In the clip, the young man reacts to seeing the woman in the street (02:30) and later stands at a metal garden gate (04:05), looking through the bars at the woman who is walking among the trees inside the garden."
1027_Les_Miserables/segment_0007.mp4,52,C,"The clip depicts the older man looking extremely frail and ill in a chair inside the church. The young couple arrives and embraces him, and the man is then shown closing his eyes and slumping over as ethereal figures appear around him, signaling his death."
1027_Les_Miserables/segment_0005.mp4,53,B,"The clip shows the soldiers firing multiple cannons at the barricade, followed by a large infantry charge where the soldiers climb over the wreckage and engage in hand-to-hand combat, ultimately killing the revolutionaries."
1005_Signs/segment_0004.mp4,54,B,"Following the scene in the cornfield, the family is shown sitting together watching a news program that displays footage of multiple bright lights appearing in the dark sky over a city."
1005_Signs/segment_0000.mp4,55,C,"At approximately 2:16, the camera transitions to an overhead view that shows multiple large, geometric, and circular patterns created by flattened corn stalks across the field."
1005_Signs/segment_0010.mp4,56,B,"After the girl points toward the living room and mentions the TV, the man goes to a storage area under the stairs, pulls out a large CRT television on a wheeled cart, and turns it on to see a news broadcast."
1005_Signs/segment_0009.mp4,57,B,"At approximately 02:42 in the clip, a dark, clawed hand is seen reaching through a slatted vent and grabbing the young boy (Morgan) by the shoulder, causing the family to scramble and pile bags against the opening."
1005_Signs/segment_0006.mp4,58,B,"The clip shows a man using a knife's reflection to look under a door before a dark, clawed hand reaches out from the gap. The man then uses the knife to strike the hand, severing several of its fingers."
1005_Signs/segment_0012.mp4,59,C,"The man is shown entering the room, closing the door, putting on a wristwatch, adjusting the buttons on his sleeves, and then putting on a black suit jacket over his clerical shirt."
1005_Signs/segment_0002.mp4,60,B,"At 0:40, a news report shows crop circles in India, and at 2:14, another report shows circles in England. Additionally, at 3:36, a commercial for a soda brand features a woman standing in a field with similar circular patterns."
1005_Signs/segment_0007.mp4,61,C,"Between 02:15 and 02:32, the family is shown huddled around a small television that displays a ""Breaking News"" segment featuring various cities like Mexico City and Jerusalem with bright lights in the sky, while the announcer confirms the appearance of lights in multiple international locations."
1005_Signs/segment_0011.mp4,62,B,"In the clip, the man in the blue shirt swings a baseball bat at the creature, and subsequently, water from glasses on a nearby shelf spills onto the creature's skin, causing it to smoke and the creature to fall to the floor in pain."
1005_Signs/segment_0005.mp4,63,B,"At 03:26, the man looks through the window of the second house, and the camera reveals an interior room containing a computer desk, two chairs, and a lamp that has been knocked over onto the floor."
3009_BATTLE_LOS_ANGELES/segment_0004.mp4,64,B,"Starting around 02:50 and continuing through 03:06, a soldier is shown using a large knife to repeatedly cut into and reach inside the chest cavity of a fallen alien body."
3009_BATTLE_LOS_ANGELES/segment_0000.mp4,65,B,"In the final moments of the clip, while the Marines are running through a sandy environment, a loud, roaring sound is heard and a fast-moving blur passes over them, causing several soldiers to stop their movement and look upward."
3009_BATTLE_LOS_ANGELES/segment_0010.mp4,66,B,"At 02:46, a soldier uses a laser designator, and at 02:47, a missile is fired. The missile hits the large structure at 02:48, causing it to erupt in flames and eventually collapse into the ruins below by 03:28."
3009_BATTLE_LOS_ANGELES/segment_0009.mp4,67,C,"At the end of the clip, the Marines navigate through a flooded underground area and look up through a large hole in the ceiling to see a massive, dark, rotating alien structure hovering above them."
3009_BATTLE_LOS_ANGELES/segment_0006.mp4,68,C,"The clip shows the wounded soldier remaining in the bus with explosives as the alien machines close in, followed by a large explosion that consumes the vehicle and the machines around it."
3009_BATTLE_LOS_ANGELES/segment_0003.mp4,69,B,"At 03:46, the helicopter is shown lifting off from the street and is immediately hit by an incoming projectile, causing a massive explosion that destroys the aircraft."
3009_BATTLE_LOS_ANGELES/segment_0002.mp4,70,B,"In the clip, the Marines are moving cautiously through a foggy street when they are suddenly hit by explosions and intense gunfire. This causes them to retreat from the open road, return fire, and move into a nearby building for protection."
3009_BATTLE_LOS_ANGELES/segment_0008.mp4,71,B,"At approximately 1:15 into the clip, the Marine Staff Sergeant kneels down to comfort the crying child, eventually picking him up and holding him in an embrace for an extended period."
3009_BATTLE_LOS_ANGELES/segment_0001.mp4,72,A,The clip shows the Marines boarding helicopters and flying in a large formation over a beach and city marked by numerous fires and explosions before landing at the base labeled Santa Monica Airport F.O.B.
3009_BATTLE_LOS_ANGELES/segment_0007.mp4,73,D,"At approximately 02:46, the video displays text identifying the location as ""SANTA MONICA AIRPORT F.O.B.,"" showing a landscape of fire, smoke, and the wreckage of planes and military vehicles, confirming the base has been destroyed."
3009_BATTLE_LOS_ANGELES/segment_0011.mp4,74,C,"The video shows the soldiers picking up magazines and bullets from a table, putting them into their gear, and then walking together toward the tent's opening to leave."
1026_Legion/segment_0004.mp4,75,A,"The woman is shown waking up, listening to a panting sound, walking toward a door at the end of a corridor, and pushing it open to reveal a room with a bright light."
1026_Legion/segment_0006.mp4,76,B,"In the final moments of the video (starting around 04:41), a man with large, spread wings is seen standing in the diner's entrance before using a spiked weapon to attack."
1026_Legion/segment_0003.mp4,77,B,"The clip shows an ice cream truck arriving and its driver morphing into a creature before being shot by the men on the roof. This is immediately followed by a long line of cars approaching, which the men then attack using machine guns and a rocket launcher, causing multiple vehicles to explode and flip."
1026_Legion/segment_0002.mp4,78,C,"Starting around 03:29, a man arrives in a police car. He disarms a man holding a shotgun (03:46) and holds the weapon to the man's head before lowering it. He then opens his trunk, which is filled with firearms, and hands weapons to the other survivors (04:12) before they all head into the diner."
1026_Legion/segment_0001.mp4,79,B,"Starting around the 03:43 mark, a car is seen driving through the approaching dust cloud and pulling up to the gas pumps, where an old woman then exits the car using a walker."
1026_Legion/segment_0007.mp4,80,C,"The clip depicts an extended combat sequence between a winged character and another man inside the diner, which culminates in the building being destroyed by a massive explosion as the other survivors drive away in a car."
3074_THE_ROOMMATE/segment_0004.mp4,81,C,"From 3:41 to 3:55, the woman is shown crying in front of a mirror and repeatedly hitting herself in the face with her hands. Immediately following this, from 3:56 to 4:07, several close-up shots reveal dark purple bruises on her shoulder, arm, and leg."
3074_THE_ROOMMATE/segment_0000.mp4,82,A,"The clip features several scenes of Sara and Rebecca interacting in their shared dorm room, a store, and an art gallery, while also depicting moments where Rebecca watches Sara secretly from behind a shelf or while she is sleeping."
3074_THE_ROOMMATE/segment_0006.mp4,83,B,"The woman in the black top watches the woman in the blue dress apply makeup, they speak briefly, she initiates a kiss, and then she walks out of the room by herself."
3074_THE_ROOMMATE/segment_0003.mp4,84,B,"The clip shows the blonde woman answering the phone and remaining on the line without speaking, while the film intercuts her reactions in bed with shots of the man and the brunette woman together in a bedroom."
3074_THE_ROOMMATE/segment_0002.mp4,85,B,"At approximately 03:19, a figure wearing a dark hoodie is shown pulling open the shower curtain and violently assaulting the woman, pinning her to the ground."
3074_THE_ROOMMATE/segment_0008.mp4,86,C,"Starting around 2:53, a woman in a black tank top points a revolver at the woman who just arrived. From 3:22 until the end of the clip, the two women engage in a violent struggle involving hitting, grappling, and fighting over the gun."
3074_THE_ROOMMATE/segment_0001.mp4,87,B,"Between 03:18 and 03:45, the woman is seen struggling to push a large earring through her earlobe. She winces in pain, blood appears on her finger, and she then licks the blood off her finger while smiling at her reflection."
3074_THE_ROOMMATE/segment_0007.mp4,88,B,"The man is shown writing a note to ""Sara"" at 03:33 and then sliding it under the door of room 316 at 03:37, which is then retrieved by the woman sitting silently inside the room."
3074_THE_ROOMMATE/segment_0005.mp4,89,B,"When the dark-haired woman enters the bedroom, she looks at the wall, and the camera reveals several artistic renderings that clearly depict her own likeness."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0004.mp4,90,B,"During the town gathering in the aftermath of the attack, the man in the black coat points and shouts to the crowd, explicitly blaming the witch hunters for the deaths of seven people who burned in the fire and the abduction of an innocent child."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0003.mp4,91,C,"At 03:26, as the spiky-headed witch prepares to strike, a man with long blond hair runs up from behind her. He presses a small device against her neck, which emits blue electric sparks and instantly paralyzes and subdues her."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0008.mp4,92,B,"After the moon turns red, Hansel and his allies launch a surprise assault using firearms and a rapid-fire rotary gun. During the chaotic battle, the friendly troll helps Gretel break her chains, Hansel rescues the children from their cage, and the hunters successfully fight off the witches."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0003.mp4,93,C,"In the classroom, the teacher first casts a spell to control the spider-like creature, making it jump onto several students' heads and desks. He then performs a second spell that causes the creature to writhe in pain, before finally casting a third spell that kills it on a student's desk."
3015_CHARLIE_ST_CLOUD/segment_0001.mp4,94,B,"In the latter part of the clip, the young man checks a sunset chart in his shed, retrieves a baseball and glove, and runs into the woods. At the very end of the clip, he throws the baseball to the young boy, who catches it with a red glove."
3015_CHARLIE_ST_CLOUD/segment_0007.mp4,95,B,"At the end of the clip, the young man dives into the dark water with a flashlight, swims down to a submerged vessel, and shines his light inside to reveal a person wearing a yellow life jacket."
3034_IDES_OF_MARCH/segment_0003.mp4,96,A,"After the hotel room scene, the main character is shown walking to a busy campaign office where he writes and hands a note to a female coworker. He then enters ""Stock Yards Bank & Trust"" to withdraw a stack of cash from a teller, followed by a scene where he walks outside on the phone and is approached by a woman on the street."
3034_IDES_OF_MARCH/segment_0002.mp4,97,B,"At 03:07, the man on the bus receives an instant message on his laptop from ""Molly1991"" and looks back to smile at the blonde woman sitting a few rows behind him. In the subsequent scene, the two are shown kissing passionately on a bed and then lying in a hotel bed together while the man uses his laptop."
3032_HOW_DO_YOU_KNOW/segment_0004.mp4,98,A,"In the clip, the blonde woman is shown packing her clothes into a duffel bag, hugging a female friend, and leaving her apartment. She then arrives at the blonde man's apartment with multiple suitcases, where he welcomes her inside and opens an empty drawer in his large walk-in closet for her to use."
3032_HOW_DO_YOU_KNOW/segment_0009.mp4,99,B,"At the end of the clip, the blonde woman boards the bus, but shortly after, the bus is shown pulling over, and she exits the bus onto the street."
3032_HOW_DO_YOU_KNOW/segment_0001.mp4,100,A,"At around 4:01, while speaking on his phone, the man in the white T-shirt loses his footing as he walks down the stairs and tumbles all the way down to the carpeted landing."
3032_HOW_DO_YOU_KNOW/segment_0005.mp4,101,B,"At the beginning of the sequence (03:01), the man in the dark suit jacket is shown running down the building's stairwell. He exits the front doors of the building at 03:19, catches up with the woman on the sidewalk, helps her carry her heavy rolling suitcase, and the two walk away down the street together."
1027_Les_Miserables/segment_0002.mp4,102,B,"At the end of the clip, the man in the top hat and the young girl flee their carriage on foot as the officer on horseback pursues them. The man uses a rope to pull the young girl and himself up a high stone wall, successfully hiding out of sight as the officer searches the dark alleyways below."
1005_Signs/segment_0008.mp4,103,B,"After the father finds the television displaying static in the closet, the two men are shown hammering wooden boards over the doors and windows of the house."
3009_BATTLE_LOS_ANGELES/segment_0005.mp4,104,B,"At around 01:54, a soldier is shown inspecting the crashed, leaking wreckage of an alien vehicle. After returning to the bus, he clearly states to the lieutenant, ""That aircraft was unmanned, Lieutenant. Drone."""
1026_Legion/segment_0000.mp4,105,C,"After walking out of the burning building, the man is held at gunpoint and pretends to surrender, but quickly takes one of the officers hostage. This officer then convulses, with his eyes turning solid black and his teeth sharpening into fangs, prompting a shootout where the man shoots the transformed officer and drives off in the patrol car."
1026_Legion/segment_0008.mp4,106,A,"At around 01:52, a second winged figure descends from a burst of light to stop the first winged figure from killing the man. The two engage in a brief sword fight, ending with the second winged figure holding a blade to the first's neck, after which he spares him, sheathes his weapon, and flies away."
1026_Legion/segment_0005.mp4,107,C,"Shortly after the woman runs outside, an older man runs out to pull her back to safety. Just as he grabs her, the blistered man tied to the wooden structure explodes, spraying a yellow fluid. The rescuer is hit by this spray, and after carrying the woman back inside, he collapses, and his body is shown smoking and severely dissolved on the floor."
3074_THE_ROOMMATE/segment_0009.mp4,108,B,"Between 1:00 and 1:06, the crying woman is shown taking a necklace off the neck of the deceased woman on the floor. Shortly after, at 1:12 to 1:21, she moves over to a dead man lying nearby on the floor, hugs him, and lies on his chest before the scene transitions to the college campus."
