file,row_index,correct_answer,rationale
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0006.mp4,11,A,"Throughout the video, a man and a woman are seen using various weapons, such as a repeating firearm and a crossbow, as well as hand-to-hand combat to fight a pale woman who leaps through the trees. They are shown coordinating their attacks and defending themselves against her strikes in the forest."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0012.mp4,12,B,"After waking up, the woman is shown kicking the man sleeping on the floor to wake him. She then puts on her boots, stands by the open window to look outside, and finally looks at a map or diagram spread out on a table before the scene changes to the daytime marketplace."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0003.mp4,13,B,"The animations show children being lured by a witch in the woods, followed by news headlines about Hansel and Gretel saving children and visual scenes of them executing witches via hanging, burning, and shooting."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0044.mp4,14,B,"At approximately 0:15, the large creature punches through a stone barrier, which is immediately followed by several shots showing the characters fighting rapidly moving, witch-like entities inside a dark, cavernous area."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0037.mp4,15,B,"At approximately 0:24, a pale-skinned figure flying through the forest is shown being torn apart into bloody fragments immediately upon hitting a series of red wires stretched across the trees."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0043.mp4,16,C,"The final segment of the video shows Hansel, Gretel, and Ben walking across a dry, sandy landscape with distant mountains, which clearly depicts a desert environment."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0014.mp4,17,B,"After the woman picks up the metal disc that was playing the recording, a man and a woman appear behind her and aim their weapons at her head, initiating a confrontation."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0024.mp4,18,C,"At approximately 0:41, the large creature bursts through the trees and begins attacking the men who were previously shown holding the woman, eventually killing several of them."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0002.mp4,19,B,"The clip depicts the two children physically forcing the old woman into a large, burning oven and then working together to secure the door, trapping her inside while she screams."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0025.mp4,20,B,"The video shows the creature stomping on the man's head, then picking up the woman who is lying nearby and walking through the forest with her over its shoulder."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0026.mp4,21,C,"The video shows the creature dipping a large, flat mushroom into a waterfall to collect water and then bringing it to the injured woman so that she can drink from it."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0039.mp4,22,D,"The man is shown lowering his weapon and kneeling on the ground; he then quickly pulls a pistol from his holster and shoots toward the dark figure, which leads to the younger man being released."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0023.mp4,23,B,"The woman is shown dabbing the man's injuries with a cloth before standing up, taking off her dress, and stepping into the pond while he watches from the shore."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0027.mp4,24,C,"In the final moments of the scene, the man recovers from a sudden fall in the dark woods and immediately grabs a thick branch from the ground to use as a weapon."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0022.mp4,25,C,"At the start of the clip, the man is seen suspended upside down from a tree branch; shortly after, he falls through the branches and hits the forest floor."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0008.mp4,26,B,"Following the footage of the town square, the clip shows aerial views of a dark forest before focusing on the group of men sitting and eating around a campfire at night."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0040.mp4,27,A,"After the blonde woman dies, the man is seen inside a structure engaged in a physical struggle with the witch. Shortly after, a second woman is shown running through the woods and entering the structure to assist the man in the fight."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0001.mp4,28,C,"The video shows the children entering a dark, cavernous room where a pale, old woman emerges from the shadows and proceeds to grab, throw, and struggle with them."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0034.mp4,29,C,"After Hansel confronts the witches, he and a woman appear with high-powered weapons, including a rapid-fire gun, and begin shooting into the crowd, causing numerous witches to fall."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0038.mp4,30,C,"The video shows the woman cranking the device and pressing it against the creature's chest, which results in the creature gasping, opening its eyes, and sitting up."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0017.mp4,31,B,"At 0:31, a witch inside a home uses a magical gesture to propel a woman through a window. Subsequently, at 0:36, a large creature is shown reaching into a wooden cage-like structure to take a young girl."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0005.mp4,32,C,"In the clip, the woman enters the cabin and engages in a fight with a creature. The creature then smashes through the wall of the cabin and flees into the woods, where it is chased and shot at by both the woman and a man."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0032.mp4,33,C,"At the end of the clip, after the boy flies away on a broomstick, the dragon is shown straining against a heavy metal chain until the links snap, allowing it to take flight and follow him."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0004.mp4,34,B,"The clip shows the group walking into a modest, small tent, but the interior is immediately shown to be a large, multi-room living space with furniture and rugs."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0021.mp4,35,C,"The clip shows Harry receiving the paper from Dumbledore, walking the length of the hall past rows of students who react with suspicion or anger, and moving through a trophy-lined hallway into a room through a self-opening gate."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0030.mp4,36,B,"Starting at approximately 00:31, the official holds a bag for four individuals, who each reach in and retrieve a small dragon figure that moves and exhibits lifelike behaviors such as roaring or breathing tiny bursts of fire."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0075.mp4,37,A,The clip begins with a man being restrained by several individuals as a tattoo of a skull and snake is revealed on his forearm (00:00–00:28). The scene then shifts to an older man with a white beard addressing a large group of students in a hall (00:30) and concludes with the same older man visiting a student in a dormitory to speak with him (00:34–00:49).
1051_Harry_Potter_and_the_goblet_of_fire/segment_0033.mp4,38,B,"The clip shows the boy sliding down the steep, tiled roof of a tower, losing his grip on his broomstick, and eventually catching the edge of the roof with his hands to keep from falling."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0000.mp4,39,C,"The video shows the snake leaving the wall of skulls and moving through a dark, overgrown area, specifically showing it traveling through thick grass, up a set of stone stairs, and between various tombstones in a graveyard."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0015.mp4,40,C,"At the beginning of the clip, the man uses his wand to increase the size of the insect. He then directs it to land on several different students before finally pointing his wand at it while it is on a table, causing the insect to twitch and writhe."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0069.mp4,41,C,"At approximately 00:53 in the clip, the pale figure points his wand at the boy on the ground, who immediately begins to scream and twist in visible agony."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0051.mp4,42,C,"At the end of the clip, the boy swims into an open area with stone pillars where four people are shown suspended upright and motionless in the water."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0029.mp4,43,B,"The clip moves from the interior scene with Harry and Moody to an aerial shot of a large circular wooden stadium structure built into a valley, followed by shots of a cheering audience in the stands."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0036.mp4,44,B,"When the boy opens the golden egg, a high-pitched screeching sound is heard, and the surrounding people are shown immediately reacting by covering their ears with their hands."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0018.mp4,45,B,"After the two students throw their papers into the blue flames, a magical burst knocks them back onto the floor, where they are seen with long white hair and beards."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0010.mp4,46,B,The video clearly shows a carriage being pulled through the air by winged creatures followed by a large ship emerging and rising from beneath the surface of the lake.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0009.mp4,47,B,"The clip begins with a green skull symbol appearing in the sky. It then transitions to Harry on the Hogwarts Express train, where he is seen writing a letter to ""Sirius Black"" and giving it to his white owl, Hedwig, to deliver. Finally, the clip shows a carriage pulled by winged horses flying through the clouds toward the castle."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0031.mp4,48,B,The video shows a large dragon striking Harry with its tail and breathing fire as he tries to navigate the rocky terrain toward the golden egg.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0006.mp4,49,B,"After the stadium scenes, a man is shown lighting a flame in a stove inside a tent, and shortly thereafter, the scene shifts to people running in a panic through the campsite while others shout for them to leave."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0012.mp4,50,B,"The video shows a tall woman entering the hall and standing with the headmaster, followed by a group of men in brown uniforms who march rhythmically while banging staves on the floor, perform acrobatic flips, and blow a large flame into the air."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0003.mp4,51,B,"After touching the boot, the characters are shown spinning rapidly through a bright, swirling tunnel before falling from the air onto a different grassy landscape."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0046.mp4,52,C,"The video shows the young man asleep and distressed, interspersed with flashes of a cemetery, a hooded figure, and men in a dark room, ending with him gasping and opening his eyes suddenly."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0044.mp4,53,D,"At 0:34, the girl finishes her dance with the boy in the red uniform. By 0:42, she approaches a table where two boys are seated, speaks briefly, and at 0:50, she turns and walks away from the table."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0065.mp4,54,B,"The clip shows the two characters touching the glowing cup, which triggers a swirling blue visual effect that transports them to a different location, specifically a graveyard."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0073.mp4,55,B,"At approximately 0:58, a bright flash of light enters the frame from the left and hits the man, forcefully knocking him backward into the wall and some furniture."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0077.mp4,56,B,"In the final sequence of the clip, the three students are shown looking out from a stone archway as a sailing ship moves away on the water and a carriage pulled by winged horses flies into the distance."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0074.mp4,57,C,"The video depicts the man's face distorting as he undergoes a physical change, during which he prys his mechanical eye out and throws it to the floor."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0020.mp4,58,C,"Near the end of the clip, the flames in the vessel turn pink and spit out a piece of parchment. The elderly man with the long white beard catches it and reads the name ""Harry Potter"" aloud to the gathered crowd."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0060.mp4,59,C,"In the clip, after the boy walks into the maze, the camera shows the tall hedge walls at the entrance. These walls are then seen moving toward each other until they meet, completely closing off the path he just walked through."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0043.mp4,60,A,"The clip begins with couples performing a slow, formal waltz to orchestral music and concludes with a rock band performing loudly on stage while the crowd jumps and cheers."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0014.mp4,61,C,"At the beginning of the clip, the man points his wand at the golden tiered structure, causing it to unfold and shift its shape until it becomes a large chalice. Shortly after this transformation, a blue flame erupts from inside the chalice."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0041.mp4,62,B,The final sequence of the video shows a young woman in a pink dress slowly descending a stone staircase while other characters in the hall look toward her.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0002.mp4,63,B,"After the elderly man is engulfed by a flash of green light at approximately 00:42, the scene transitions to a whistling kettle and then directly to a young man waking up in bed with a sudden, distressed reaction."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0057.mp4,64,B,"The video shows Harry leaning into the basin and being pulled in. This is followed by a visual sequence of him falling through a dark, vertical structure before landing on a bench in a large, crowded room where a man in a cage is being raised into the center."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0028.mp4,65,C,The man with the prosthetic eye is seen casting a spell that transforms the blonde student into a small white ferret. He then uses his wand to levitate and bounce the ferret up and down before a woman arrives and uses her own wand to turn the ferret back into the student.
1051_Harry_Potter_and_the_goblet_of_fire/segment_0023.mp4,66,D,"At the end of the clip, the woman in the green dress is shown singling out Harry from the group and ushering him into a small, dark storage closet where a mop and bucket are visible."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0042.mp4,67,A,"The clip shows the woman in the pink dress and her partner walking through large golden doors (0:18) into a decorated hall where lines of people are clapping (0:28). The final segment of the video shows the couples, including Harry and his partner, dancing together on a central floor (0:50-0:58)."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0076.mp4,68,B,"The video shows a sequence in the courtyard where various students in different uniforms are seen engaged in personal interactions, including talking, multiple instances of hugging, and a girl leaning over to kiss a boy on the head."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0062.mp4,69,B,"In the final sequence of the clip, the boy with glasses is shown running down the corridors of the maze while the massive hedge walls physically move inward, closing the paths he is running through."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0027.mp4,70,B,"The video shows Hagrid leading Harry into the forest at night, where Harry observes large creatures breathing fire inside cages. Harry is then shown looking shocked and saying the word ""dragons"" as the creatures are revealed on screen."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0013.mp4,71,B,"The clip shows the man entering the hall, raising his wand toward the stormy ceiling, and casting a spell that causes the clouds and lightning to immediately disappear."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0022.mp4,72,B,"In the final segment of the clip, the older man is seen extracting a silver substance from his head with his wand and dropping it into a basin of swirling, glowing liquid; after he touches the surface, a small piece of paper floats up to the top."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0053.mp4,73,B,"Near the end of the clip, as the boy tries to move upward with the two people, multiple small creatures swim up and grab his legs and body, dragging him deeper into the lake."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0008.mp4,74,C,"The clip clearly shows a man casting a spell that creates a green, smoky skull with a snake emerging from its mouth in the night sky. Shortly after, a boy is seen waking up on the ground and is subsequently found by a girl and another boy."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0035.mp4,75,B,"At 00:45, the boy is shown flying towards and reaching for a golden egg sitting on a rock, and the final scene shows him holding the same golden egg while being cheered by a crowd."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0001.mp4,76,C,"After seeing the light in the distant house from his kitchen, the man is shown leaving his home with a flashlight, walking through a dark yard with large topiaries, and finally entering the large house through a side door."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0016.mp4,77,D,"The video shows the teacher placing the creature on a girl's desk and pointing his wand at it. A bright green flash of light appears, and the creature immediately becomes still and flips onto its back."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0059.mp4,78,B,"After the bearded man signals and the cannon fires, the man with the mechanical eye is shown directing the boy in the red and black shirt toward a large hedge maze, and the boy is seen walking into its dark entrance."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0056.mp4,79,B,"In the clip, the boy reaches into a bowl of black objects that bite his hand, causing him to drop them. Soon after, a cabinet in the room opens on its own, revealing a basin filled with a glowing blue substance."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0055.mp4,80,A,"The clip begins with Harry being kissed on the cheeks and comforted with a blanket after emerging from the water (0:00–0:10). He is later seen walking and talking with an older man (Barty Crouch Sr.) in a wooded area (0:17–0:26). The clip ends with Harry alone in a dark, foggy forest, where he spots a hat on the ground and then clutches his forehead in visible pain (0:44–0:52)."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0048.mp4,81,C,"The clip shows the boy taking a breath and submerging himself and the golden egg beneath the water. While underwater, the egg is shown in an open state before the boy resurfaces."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0007.mp4,82,B,"The clip shows the young man being pushed and shoved by the stampeding crowd until he falls onto the dirt. He remains on the ground, seemingly unconscious, as the people disappear and the scene transitions to a quiet, smoking campsite."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0064.mp4,83,B,"The boy in the red and black shirt is shown pointing a wand and casting a spell that clears the roots, then he runs back to physically help the trapped boy up."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0067.mp4,84,C,"The video shows a small creature rising from the cauldron and transforming into a tall, pale man while being shrouded in dark, robe-like smoke. This man then touches his head and face, appearing fully formed by the end of the clip."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0011.mp4,85,B,"The video shows the group of visitors in blue capes and hats performing a coordinated sequence of dance-like steps, arm gestures, and audible ""sighing"" sounds as they proceed down the center aisle of the hall."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0072.mp4,86,B,"The video shows the man with the prosthetic eye pulling the boy away from the crowd, leading him through a dark corridor, and finally closing and locking a large wooden door."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0050.mp4,87,B,"Near the end of the clip, the boy sees a girl swimming through the seaweed; several small, spindly creatures suddenly grab her and pull her away as she struggles."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0005.mp4,88,,"**
The video shows several flyers in green and white capes entering the stadium and trailing green smoke that forms a giant dancing figure in the air. This is immediately followed by another group of flyers in red capes entering and performing various flips and dives."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0045.mp4,89,C,"Following the verbal confrontation with the boy, the girl in the pink dress is shown sitting on a stone staircase by herself, visibly weeping while she unfastens and removes her shoes."
3015_CHARLIE_ST_CLOUD/segment_0004.mp4,90,B,The man is shown running away from the group at the cemetery and through the forest until he reaches a clearing and falls to his knees. The clip concludes with a shot of a baseball rolling across the grass toward a red glove.
3015_CHARLIE_ST_CLOUD/segment_0021.mp4,91,A,"The video shows the two characters standing in silhouette facing each other, leaning in to kiss, and then transitions to them lying down together on the ground at night."
3015_CHARLIE_ST_CLOUD/segment_0030.mp4,92,B,"The clip shows the young man discovering the note, followed by him and a companion boarding a boat at a dock at night. The subsequent scenes show the boat traveling through the water past rocky terrain during both the night and the following day."
3015_CHARLIE_ST_CLOUD/segment_0033.mp4,93,B,"The clip shows the man navigating underwater, where he is seen struggling to unclip and remove his gear and straps before finally emerging from the water to crawl onto a dark, wet, rocky surface."
3015_CHARLIE_ST_CLOUD/segment_0015.mp4,94,B,The video shows a woman on a sailboat communicating via radio and actively managing the rigging and sails (00:08–00:35). These scenes are followed by segments of a young man and a younger boy throwing a baseball back and forth using a glove in a wooded area (00:36–00:58).
3015_CHARLIE_ST_CLOUD/segment_0029.mp4,95,C,"At the end of the clip, the man is shown holding the medallion over a specific drawing on a small piece of paper that matches the shape of the object."
3015_CHARLIE_ST_CLOUD/segment_0036.mp4,96,C,"The clip depicts the woman observing the man on a sailboat from a distance, walking to the dock to engage in a conversation with him, and concludes with the man smiling and extending his hand to her."
3015_CHARLIE_ST_CLOUD/segment_0010.mp4,97,C,"The video shows the man watching a woman on a sailboat from the pier, then looking at a magazine featuring her while sitting in the woods with a boy, and finally examining that same magazine alongside blueprints at a desk in a workshop at night."
3015_CHARLIE_ST_CLOUD/segment_0009.mp4,98,B,"The clip depicts the young man walking out of dark water onto a shore, followed by a shot of him sketching a triangular diagram, then accidentally bumping into an older man at a store entrance, and finally sitting across from that same man in a diner for a conversation."
3015_CHARLIE_ST_CLOUD/segment_0006.mp4,99,B,"Starting at 0:43, the boy in the forest is shown holding a crossbow and shooting arrows into a tree. For the remainder of the clip, he is seen retrieving the arrows from the trunk while the man in the cemetery looks toward him from across the road."
3015_CHARLIE_ST_CLOUD/segment_0012.mp4,100,C,"After the bar scenes, the young man is shown walking outside alone at night and eventually standing by a railing at a marina, where the clip concludes with a close-up of him touching a rigging cable on a boat."
3015_CHARLIE_ST_CLOUD/segment_0003.mp4,101,B,The clip begins with the immediate aftermath of a car crash involving two young men at night and then transitions to a scene depicting a funeral service held at a cemetery.
3015_CHARLIE_ST_CLOUD/segment_0037.mp4,102,B,The video shows the man walking through a dense forest until he stops and observes a young boy in a red jacket who is also walking in the woods.
3015_CHARLIE_ST_CLOUD/segment_0020.mp4,103,B,"The man is seen exiting a building with a candle in a glass jar, walking and running through a dark area filled with tombstones and monuments, and eventually encountering and kissing a woman who appears behind him."
3015_CHARLIE_ST_CLOUD/segment_0019.mp4,104,A,"The clip begins with the characters looking at boat sketches on a wall, followed by the woman tracing a route on a map. They then share a passionate kiss before the man abruptly pulls away and exits the room."
3015_CHARLIE_ST_CLOUD/segment_0014.mp4,105,C,The man is clearly seen flipping through a sketchbook and pointing out drawings of boat components and a full sketch of the woman's boat to her.
3015_CHARLIE_ST_CLOUD/segment_0024.mp4,106,A,"The clip follows a visual progression starting with a man alone in a forest (0:00-0:08), followed by him drinking in a cabin at night (0:09-0:19). It then transitions to a house where a woman leaves with a dog, and the sound of the door slamming wakes the same man, who was sleeping on a couch (0:28-0:43)."
3015_CHARLIE_ST_CLOUD/segment_0028.mp4,107,B,The video shows the young man exiting a house and then appearing in a wooded setting (forest). A young boy wearing a red jacket eventually walks into the frame and sits down next to him.
3015_CHARLIE_ST_CLOUD/segment_0026.mp4,108,B,The clip shows the man walking through a cemetery and kneeling next to a woman sitting by a headstone; the final shots show him visibly crying.
3015_CHARLIE_ST_CLOUD/segment_0027.mp4,109,B,"Starting at 0:21, the man is seen knocking items off a shelf and hitting a board on the wall in an outburst. Afterward, he leans over a table with maps and opens a drawer to search through its contents."
3015_CHARLIE_ST_CLOUD/segment_0022.mp4,110,B,"The man reads the note, runs toward the shore, looks out at the water, and identifies the woman on the sailboat, leading to a scene of them together on the boat."
3015_CHARLIE_ST_CLOUD/segment_0008.mp4,111,B,The video shows the characters playing catch with a baseball before transitioning to a scene by a lake where they launch and fly a remote-controlled airplane. The clip concludes with the airplane crashing into the lake and the man swimming in the water near the crash site.
3015_CHARLIE_ST_CLOUD/segment_0035.mp4,112,A,"The clip begins with an injured man being rescued and transported in a vehicle, followed by shots of him recovering in a hospital bed with visible stitches and a bruise. The final portion of the clip transitions to a new scene where a woman sits on a porch and watches a sailboat on the water."
3015_CHARLIE_ST_CLOUD/segment_0001.mp4,113,D,"At the 0:51 mark, Charlie is clearly shown climbing out of an upstairs window. He then drops onto the roof of a small boat parked beside the house before jumping to the ground and running away."
3015_CHARLIE_ST_CLOUD/segment_0034.mp4,114,B,"The man is shown unzipping the woman's red jacket and then lying down next to her on the ground, holding her against him."
3015_CHARLIE_ST_CLOUD/segment_0007.mp4,115,C,"The man is shown placing baseball gear into a bag in a small room, then he specifically stops to look at and touch a ""Quincy Harbor Sunset Chart"" posted on the wall before leaving the room and walking into the forest."
3015_CHARLIE_ST_CLOUD/segment_0011.mp4,116,B,"The clip shows the man alone in a workshop and at a pier, focused on technical boat diagrams and sketches, before concluding with him interacting with a friend and other people in a crowded bar."
3015_CHARLIE_ST_CLOUD/segment_0038.mp4,117,B,"The clip depicts the man leaving the boy, pausing to look back and say ""I promise,"" and then walking through the woods alone while tossing a baseball into a glove before eventually meeting a woman."
3015_CHARLIE_ST_CLOUD/segment_0017.mp4,118,B,"The video shows the man looking out the window as the woman walks away, then he is seen exiting a door marked ""CARETAKER,"" running through a wooded area, and finally reaching the woman on a rocky beach to speak with her."
3015_CHARLIE_ST_CLOUD/segment_0005.mp4,119,C,"At the end of the clip, the camera pulls back from a top-down view of the man kneeling in the forest to a vast aerial perspective of the surrounding mountains and sea."
3034_IDES_OF_MARCH/segment_0021.mp4,120,B,"In the second half of the clip, the setting shifts to a room where a nurse in pink scrubs holds out several orange pill bottles to a woman in a plaid blazer; the woman is seen taking the bottles and examining them while they speak."
3034_IDES_OF_MARCH/segment_0030.mp4,121,B,"As the man in the suit walks further into the commercial kitchen, the camera pans to reveal a second man standing motionless in a darkened area behind storage shelves, which leads directly into their conversation."
3034_IDES_OF_MARCH/segment_0033.mp4,122,C,"After the initial scene, the video shows a hearse parked outside a church and then transitions inside to show a casket, a large audience in pews, and a man delivering a eulogy at a podium."
3034_IDES_OF_MARCH/segment_0000.mp4,123,C,"At approximately 0:41, the two candidates are shown on a stage featuring a backdrop that reads ""OHIO DEMOCRATIC PRIMARY DEBATE,"" where they shake hands as the audience applauds."
3034_IDES_OF_MARCH/segment_0029.mp4,124,B,"The video shows the man walking on a night-time street, then entering a door with slatted blinds. He proceeds through a dark bar area and finally enters a room with industrial kitchen equipment and shelving."
3034_IDES_OF_MARCH/segment_0036.mp4,125,C,"The clip shows the man walking through various parts of a campus and building before finally entering a large, dark room that looks like an auditorium or arena, moving toward a light in the distance."
3034_IDES_OF_MARCH/segment_0031.mp4,126,B,"The video shows the man exiting a building with a barber shop sign, stopping on the sidewalk to light a cigarette from a pack, taking a puff, and then walking toward a parked black SUV."
3034_IDES_OF_MARCH/segment_0012.mp4,127,B,"The clip shows the man receiving a message from ""Molly1991"" on his laptop while on a bus, exchanging glances with a woman a few rows back, and then transitions to the two of them being intimate in a bed."
3034_IDES_OF_MARCH/segment_0037.mp4,128,B,"The video shows the man walking onto a basketball court with a large 'X' logo, approaching a filming setup with lights and a camera, sitting in a director's chair, and having a crew member fit a coiled earpiece to his ear."
3034_IDES_OF_MARCH/segment_0020.mp4,129,B,"At approximately 00:15, the man in the dark suit enters the room, and after standing and talking with his hands on his hips, he walks over and sits in an armchair at 00:36 to join the man with the laptop and the man with glasses."
3034_IDES_OF_MARCH/segment_0019.mp4,130,B,"The clip shows the man and woman at a reception counter where the woman signs papers and hands over a card to the receptionist. Following this, they both move to and sit down in the clinic's waiting room chairs."
3034_IDES_OF_MARCH/segment_0014.mp4,131,B,"The man is shown walking on a city sidewalk past posters, entering a building with an ""Entrance"" sign, walking through a room filled with people at desks, and finally sitting down in a small glass-walled office."
3034_IDES_OF_MARCH/segment_0024.mp4,132,B,"The video shows the man leaving the office at 0:21, driving while it is raining at 0:24, and then walking up stairs and through a hallway to a door at the end of the clip."
3034_IDES_OF_MARCH/segment_0002.mp4,133,B,"At the end of the clip, a woman enters the campaign office and hands a folder to the man sitting at the desk, who remarks that he has been waiting for it."
3034_IDES_OF_MARCH/segment_0025.mp4,134,C,"After seeing the woman on the floor and observing the man on the bed talking on a phone, the man in the dark suit is shown walking through a rainy parking lot and sitting inside a vehicle."
3034_IDES_OF_MARCH/segment_0028.mp4,135,C,"The clip features a close-up of a cell phone vibrating with an incoming call from ""Molly"" at 00:36. Immediately after, a man sitting in the audience is shown holding a phone to his ear."
